lat,lon,vertex1_lat,vertex1_lon,vertex2_lat,vertex2_lon,vertex3_lat,vertex3_lon,vertex4_lat,vertex4_lon,vertex5_lat,vertex5_lon,vertex6_lat,vertex6_lon
30.5990,-101.1825,30.5129,-100.9644,30.3906,-101.1655,30.4767,-101.3834,30.6852,-101.4007,30.8078,-101.1997,30.7216,-100.9812
30.5915,-96.7058,30.4970,-96.4864,30.3804,-96.6955,30.4750,-96.9148,30.6861,-96.9255,30.8029,-96.7163,30.7083,-96.4965
30.5687,-97.1341,30.4750,-96.9148,30.3578,-97.1232,30.4516,-97.3424,30.6626,-97.3537,30.7799,-97.1452,30.6861,-96.9255
30.5621,-101.6011,30.4767,-101.3834,30.3539,-101.5835,30.4393,-101.8011,30.6475,-101.8191,30.7706,-101.6189,30.6852,-101.4007
30.5551,-104.7316,30.4757,-104.5163,30.3495,-104.7096,30.4289,-104.9245,30.6345,-104.9469,30.7610,-104.7538,30.6816,-104.5382
30.5446,-97.5616,30.4516,-97.3424,30.3339,-97.5500,30.4269,-97.7691,30.6377,-97.7811,30.7556,-97.5734,30.6626,-97.3537
30.5239,-102.0185,30.4393,-101.8011,30.3159,-102.0003,30.4006,-102.2175,30.6085,-102.2361,30.7321,-102.0369,30.6475,-101.8191
30.5191,-97.9883,30.4269,-97.7691,30.3086,-97.9761,30.4008,-98.1951,30.6114,-98.2077,30.7299,-98.0007,30.6377,-97.7811
30.5075,-105.1392,30.4289,-104.9245,30.3022,-105.1167,30.3809,-105.3311,30.5861,-105.3541,30.7130,-105.1620,30.6345,-104.9469
30.4923,-98.4141,30.4008,-98.1951,30.2819,-98.4012,30.3734,-98.6200,30.5838,-98.6333,30.7029,-98.4271,30.6114,-98.2077
30.4845,-102.4346,30.4006,-102.2175,30.2768,-102.4159,30.3607,-102.6327,30.5684,-102.6518,30.6924,-102.4536,30.6085,-102.2361
30.4641,-98.8389,30.3734,-98.6200,30.2540,-98.8254,30.3447,-99.0441,30.5549,-99.0580,30.6745,-98.8526,30.5838,-98.6333
30.4438,-102.8494,30.3607,-102.6327,30.2364,-102.8300,30.3196,-103.0465,30.5270,-103.0662,30.6515,-102.8690,30.5684,-102.6518
30.4346,-99.2628,30.3447,-99.0441,30.2247,-99.2486,30.3146,-99.4671,30.5246,-99.4817,30.6448,-99.2771,30.5549,-99.0580
30.4038,-99.6856,30.3146,-99.4671,30.1941,-99.6709,30.2833,-99.8891,30.4930,-99.9043,30.6138,-99.7006,30.5246,-99.4817
30.4019,-103.2628,30.3196,-103.0465,30.1948,-103.2429,30.2773,-103.4589,30.4843,-103.4792,30.6093,-103.2830,30.5270,-103.0662
30.3872,-93.8964,30.2875,-93.6777,30.1750,-93.8904,30.2747,-94.1090,30.4871,-94.1154,30.5998,-93.9025,30.5000,-93.6835
30.3737,-94.3278,30.2747,-94.1090,30.1616,-94.3211,30.2605,-94.5398,30.4728,-94.5469,30.5862,-94.3345,30.4871,-94.1154
30.3717,-100.1074,30.2833,-99.8891,30.1622,-100.0920,30.2506,-100.3101,30.4601,-100.3258,30.5815,-100.1230,30.4930,-99.9043
30.3589,-103.6748,30.2773,-103.4589,30.1521,-103.6543,30.2338,-103.8699,30.4406,-103.8908,30.5660,-103.6955,30.4843,-103.4792
30.3588,-94.7587,30.2605,-94.5398,30.1467,-94.7513,30.2450,-94.9701,30.4571,-94.9778,30.5711,-94.7661,30.4728,-94.5469
30.3424,-95.1890,30.2450,-94.9701,30.1305,-95.1810,30.2280,-95.3998,30.4400,-95.4082,30.5547,-95.1971,30.4571,-94.9778
30.3383,-100.5281,30.2506,-100.3101,30.1290,-100.5121,30.2167,-100.7299,30.4260,-100.7463,30.5478,-100.5443,30.4601,-100.3258
30.3247,-95.6188,30.2280,-95.3998,30.1129,-95.6101,30.2097,-95.8289,30.4216,-95.8380,30.5368,-95.6275,30.4400,-95.4082
30.3147,-104.0854,30.2338,-103.8699,30.1082,-104.0643,30.1891,-104.2795,30.3956,-104.3009,30.5214,-104.1067,30.4406,-103.8908
30.3056,-96.0479,30.2097,-95.8289,30.0940,-96.0386,30.1899,-96.2574,30.4017,-96.2671,30.5176,-96.0573,30.4216,-95.8380
30.3036,-100.9476,30.2167,-100.7299,30.0946,-100.9310,30.1815,-101.1485,30.3906,-101.1655,30.5129,-100.9644,30.4260,-100.7463
30.2851,-96.4763,30.1899,-96.2574,30.0736,-96.4664,30.1688,-96.6852,30.3804,-96.6955,30.4970,-96.4864,30.4017,-96.2671
30.2693,-104.4945,30.1891,-104.2795,30.0631,-104.4728,30.1433,-104.6875,30.3495,-104.7096,30.4757,-104.5163,30.3956,-104.3009
30.2677,-101.3659,30.1815,-101.1485,30.0589,-101.3488,30.1451,-101.5660,30.3539,-101.5835,30.4767,-101.3834,30.3906,-101.1655
30.2633,-96.9040,30.1688,-96.6852,30.0519,-96.8935,30.1464,-97.1122,30.3578,-97.1232,30.4750,-96.9148,30.3804,-96.6955
30.2401,-97.3310,30.1464,-97.1122,30.0289,-97.3198,30.1226,-97.5384,30.3339,-97.5500,30.4516,-97.3424,30.3578,-97.1232
30.2305,-101.7831,30.1451,-101.5660,30.0220,-101.7653,30.1075,-101.9821,30.3159,-102.0003,30.4393,-101.8011,30.3539,-101.5835
30.2228,-104.9021,30.1433,-104.6875,30.0169,-104.8799,30.0964,-105.0941,30.3022,-105.1167,30.4289,-104.9245,30.3495,-104.7096
30.2156,-97.7571,30.1226,-97.5384,30.0045,-97.7452,30.0975,-97.9638,30.3086,-97.9761,30.4269,-97.7691,30.3339,-97.5500
30.1921,-102.1989,30.1075,-101.9821,29.9839,-102.1805,30.0686,-102.3971,30.2768,-102.4159,30.4006,-102.2175,30.3159,-102.0003
30.1897,-98.1824,30.0975,-97.9638,29.9788,-98.1699,30.0710,-98.3883,30.2819,-98.4012,30.4008,-98.1951,30.3086,-97.9761
30.1625,-98.6067,30.0710,-98.3883,29.9518,-98.5936,30.0433,-98.8119,30.2540,-98.8254,30.3734,-98.6200,30.2819,-98.4012
30.1525,-102.6135,30.0686,-102.3971,29.9445,-102.5945,30.0285,-102.8107,30.2364,-102.8300,30.3607,-102.6327,30.2768,-102.4159
30.1339,-99.0302,30.0433,-98.8119,29.9235,-99.0164,30.0142,-99.2345,30.2247,-99.2486,30.3447,-99.0441,30.2540,-98.8254
30.1116,-103.0267,30.0285,-102.8107,29.9040,-103.0072,29.9872,-103.2229,30.1948,-103.2429,30.3196,-103.0465,30.2364,-102.8300
30.1041,-99.4526,30.0142,-99.2345,29.8939,-99.4382,29.9838,-99.6561,30.1941,-99.6709,30.3146,-99.4671,30.2247,-99.2486
30.0745,-93.6720,29.9741,-93.4539,29.8618,-93.6663,29.9622,-93.8844,30.1750,-93.8904,30.2875,-93.6777,30.1870,-93.4592
30.0730,-99.8740,29.9838,-99.6561,29.8630,-99.8590,29.9522,-100.0766,30.1622,-100.0920,30.2833,-99.8891,30.1941,-99.6709
30.0696,-103.4385,29.9872,-103.2229,29.8623,-103.4184,29.9448,-103.6338,30.1521,-103.6543,30.2773,-103.4589,30.1948,-103.2429
30.0618,-94.1026,29.9622,-93.8844,29.8492,-94.0963,29.9488,-94.3144,30.1616,-94.3211,30.2747,-94.1090,30.1750,-93.8904
30.0477,-94.5327,29.9488,-94.3144,29.8352,-94.5258,29.9341,-94.7440,30.1467,-94.7513,30.2605,-94.5398,30.1616,-94.3211
30.0406,-100.2943,29.9522,-100.0766,29.8308,-100.2787,29.9192,-100.4961,30.1290,-100.5121,30.2506,-100.3101,30.1622,-100.0920
30.0323,-94.9624,29.9341,-94.7440,29.8199,-94.9547,29.9180,-95.1730,30.1305,-95.1810,30.2450,-94.9701,30.1467,-94.7513
30.0265,-103.8490,29.9448,-103.6338,29.8194,-103.8283,29.9012,-104.0432,30.1082,-104.0643,30.2338,-103.8699,30.1521,-103.6543
30.0154,-95.3914,29.9180,-95.1730,29.8032,-95.3831,29.9006,-95.6015,30.1129,-95.6101,30.2280,-95.3998,30.1305,-95.1810
30.0069,-100.7134,29.9192,-100.4961,29.7974,-100.6972,29.8851,-100.9144,30.0946,-100.9310,30.2167,-100.7299,30.1290,-100.5121
29.9972,-95.8199,29.9006,-95.6015,29.7851,-95.8110,29.8817,-96.0293,30.0940,-96.0386,30.2097,-95.8289,30.1129,-95.6101
29.9821,-104.2580,29.9012,-104.0432,29.7754,-104.2367,29.8564,-104.4512,30.0631,-104.4728,30.1891,-104.2795,30.1082,-104.0643
29.9776,-96.2477,29.8817,-96.0293,29.7657,-96.2381,29.8616,-96.4564,30.0736,-96.4664,30.1899,-96.2574,30.0940,-96.0386
29.9720,-101.1315,29.8851,-100.9144,29.7627,-101.1147,29.8497,-101.3315,30.0589,-101.3488,30.1815,-101.1485,30.0946,-100.9310
29.9567,-96.6748,29.8616,-96.4564,29.7449,-96.6646,29.8400,-96.8828,30.0519,-96.8935,30.1688,-96.6852,30.0736,-96.4664
29.9367,-104.6655,29.8564,-104.4512,29.7303,-104.6437,29.8105,-104.8577,30.0169,-104.8799,30.1433,-104.6875,30.0631,-104.4728
29.9358,-101.5483,29.8497,-101.3315,29.7268,-101.5309,29.8130,-101.7475,30.0220,-101.7653,30.1451,-101.5660,30.0589,-101.3488
29.9344,-97.1012,29.8400,-96.8828,29.7228,-97.0903,29.8172,-97.3085,30.0289,-97.3198,30.1464,-97.1122,30.0519,-96.8935
29.9108,-97.5268,29.8172,-97.3085,29.6993,-97.5153,29.7930,-97.7334,30.0045,-97.7452,30.1226,-97.5384,30.0289,-97.3198
29.8984,-101.9639,29.8130,-101.7475,29.6897,-101.9459,29.7751,-102.1621,29.9839,-102.1805,30.1075,-101.9821,30.0220,-101.7653
29.8859,-97.9515,29.7930,-97.7334,29.6746,-97.9394,29.7675,-98.1574,29.9788,-98.1699,30.0975,-97.9638,30.0045,-97.7452
29.8598,-102.3783,29.7751,-102.1621,29.6514,-102.3597,29.7361,-102.5755,29.9445,-102.5945,30.0686,-102.3971,29.9839,-102.1805
29.8596,-98.3754,29.7675,-98.1574,29.6485,-98.3626,29.7406,-98.5804,29.9518,-98.5936,30.0710,-98.3883,29.9788,-98.1699
29.8320,-98.7983,29.7406,-98.5804,29.6211,-98.7849,29.7125,-99.0026,29.9235,-99.0164,30.0433,-98.8119,29.9518,-98.5936
29.8200,-102.7913,29.7361,-102.5755,29.6119,-102.7721,29.6958,-102.9876,29.9040,-103.0072,30.0285,-102.8107,29.9445,-102.5945
29.8032,-99.2203,29.7125,-99.0026,29.5925,-99.2063,29.6831,-99.4238,29.8939,-99.4382,30.0142,-99.2345,29.9235,-99.0164
29.7791,-103.2029,29.6958,-102.9876,29.5712,-103.1832,29.6544,-103.3983,29.8623,-103.4184,29.9872,-103.2229,29.9040,-103.0072
29.7730,-99.6413,29.6831,-99.4238,29.5625,-99.6266,29.6525,-99.8439,29.8630,-99.8590,29.9838,-99.6561,29.8939,-99.4382
29.7488,-93.8783,29.6486,-93.6607,29.5358,-93.8724,29.6361,-94.0899,29.8492,-94.0963,29.9622,-93.8844,29.8618,-93.6663
29.7416,-100.0612,29.6525,-99.8439,29.5314,-100.0460,29.6205,-100.2630,29.8308,-100.2787,29.9522,-100.0766,29.8630,-99.8590
29.7369,-103.6132,29.6544,-103.3983,29.5293,-103.5929,29.6119,-103.8076,29.8194,-103.8283,29.9448,-103.6338,29.8623,-103.4184
29.7356,-94.3077,29.6361,-94.0899,29.5227,-94.3011,29.6222,-94.5188,29.8352,-94.5258,29.9488,-94.3144,29.8492,-94.0963
29.7210,-94.7366,29.6222,-94.5188,29.5082,-94.7293,29.6070,-94.9471,29.8199,-94.9547,29.9341,-94.7440,29.8352,-94.5258
29.7089,-100.4800,29.6205,-100.2630,29.4989,-100.4642,29.5873,-100.6810,29.7974,-100.6972,29.9192,-100.4961,29.8308,-100.2787
29.7050,-95.1650,29.6070,-94.9471,29.4923,-95.1571,29.5904,-95.3748,29.8032,-95.3831,29.9180,-95.1730,29.8199,-94.9547
29.6936,-104.0221,29.6119,-103.8076,29.4864,-104.0012,29.5682,-104.2155,29.7754,-104.2367,29.9012,-104.0432,29.8194,-103.8283
29.6877,-95.5928,29.5904,-95.3748,29.4751,-95.5842,29.5724,-95.8020,29.7851,-95.8110,29.9006,-95.6015,29.8032,-95.3831
29.6750,-100.8977,29.5873,-100.6810,29.4652,-100.8813,29.5529,-101.0978,29.7627,-101.1147,29.8851,-100.9144,29.7974,-100.6972
29.6690,-96.0199,29.5724,-95.8020,29.4566,-96.0107,29.5531,-96.2285,29.7657,-96.2381,29.8817,-96.0293,29.7851,-95.8110
29.6492,-104.4295,29.5682,-104.2155,29.4423,-104.4081,29.5233,-104.6219,29.7303,-104.6437,29.8564,-104.4512,29.7754,-104.2367
29.6490,-96.4464,29.5531,-96.2285,29.4367,-96.4366,29.5325,-96.6543,29.7449,-96.6646,29.8616,-96.4564,29.7657,-96.2381
29.6398,-101.3143,29.5529,-101.0978,29.4303,-101.2972,29.5173,-101.5135,29.7268,-101.5309,29.8497,-101.3315,29.7627,-101.1147
29.6276,-96.8722,29.5325,-96.6543,29.4155,-96.8617,29.5106,-97.0794,29.7228,-97.0903,29.8400,-96.8828,29.7449,-96.6646
29.6049,-97.2972,29.5106,-97.0794,29.3929,-97.2861,29.4873,-97.5037,29.6993,-97.5153,29.8172,-97.3085,29.7228,-97.0903
29.5809,-97.7214,29.4873,-97.5037,29.3691,-97.7097,29.4627,-97.9272,29.6746,-97.9394,29.7930,-97.7334,29.6993,-97.5153
29.5556,-98.1448,29.4627,-97.9272,29.3440,-98.1324,29.4368,-98.3498,29.6485,-98.3626,29.7675,-98.1574,29.6746,-97.9394
29.5289,-98.5673,29.4368,-98.3498,29.3176,-98.5542,29.4097,-98.7715,29.6211,-98.7849,29.7406,-98.5804,29.6485,-98.3626
29.5271,-102.5565,29.4424,-102.3410,29.3184,-102.5377,29.4032,-102.7529,29.6119,-102.7721,29.7361,-102.5755,29.6514,-102.3597
29.5010,-98.9888,29.4097,-98.7715,29.2899,-98.9752,29.3812,-99.1923,29.5925,-99.2063,29.7125,-99.0026,29.6211,-98.7849
29.4872,-102.9680,29.4032,-102.7529,29.2788,-102.9486,29.3628,-103.1634,29.5712,-103.1832,29.6958,-102.9876,29.6119,-102.7721
29.4719,-99.4094,29.3812,-99.1923,29.2609,-99.3951,29.3515,-99.6120,29.5625,-99.6266,29.6831,-99.4238,29.5925,-99.2063
29.4460,-103.3781,29.3628,-103.1634,29.2380,-103.3582,29.3213,-103.5726,29.5293,-103.5929,29.6544,-103.3983,29.5712,-103.1832
29.4414,-99.8289,29.3515,-99.6120,29.2307,-99.8140,29.3206,-100.0307,29.5314,-100.0460,29.6525,-99.8439,29.5625,-99.6266
29.4097,-100.2474,29.3206,-100.0307,29.1992,-100.2319,29.2884,-100.4483,29.4989,-100.4642,29.6205,-100.2630,29.5314,-100.0460
29.4086,-94.5118,29.3092,-94.2945,29.1954,-94.5049,29.2948,-94.7221,29.5082,-94.7293,29.6222,-94.5188,29.5227,-94.3011
29.4038,-103.7868,29.3213,-103.5726,29.1960,-103.7663,29.2786,-103.9803,29.4864,-104.0012,29.6119,-103.8076,29.5293,-103.5929
29.3935,-94.9394,29.2948,-94.7221,29.1804,-94.9319,29.2791,-95.1491,29.4923,-95.1571,29.6070,-94.9471,29.5082,-94.7293
29.3770,-95.3665,29.2791,-95.1491,29.1640,-95.3583,29.2620,-95.5756,29.4751,-95.5842,29.5904,-95.3748,29.4923,-95.1571
29.3768,-100.6647,29.2884,-100.4483,29.1665,-100.6487,29.2550,-100.8648,29.4652,-100.8813,29.5873,-100.6810,29.4989,-100.4642
29.3604,-104.1941,29.2786,-103.9803,29.1529,-104.1731,29.2348,-104.3866,29.4423,-104.4081,29.5682,-104.2155,29.4864,-104.0012
29.3592,-95.7931,29.2620,-95.5756,29.1464,-95.7842,29.2436,-96.0015,29.4566,-96.0107,29.5724,-95.8020,29.4751,-95.5842
29.3426,-101.0809,29.2550,-100.8648,29.1326,-101.0643,29.2203,-101.2802,29.4303,-101.2972,29.5529,-101.0978,29.4652,-100.8813
29.3401,-96.2189,29.2436,-96.0015,29.1274,-96.2094,29.2239,-96.4267,29.4367,-96.4366,29.5531,-96.2285,29.4566,-96.0107
29.3196,-96.6441,29.2239,-96.4267,29.1071,-96.6340,29.2028,-96.8512,29.4155,-96.8617,29.5325,-96.6543,29.4367,-96.4366
29.2978,-97.0685,29.2028,-96.8512,29.0854,-97.0578,29.1805,-97.2749,29.3929,-97.2861,29.5106,-97.0794,29.4155,-96.8617
29.2747,-97.4922,29.1805,-97.2749,29.0625,-97.4808,29.1568,-97.6979,29.3691,-97.7097,29.4873,-97.5037,29.3929,-97.2861
29.2504,-97.9150,29.1568,-97.6979,29.0383,-97.9030,29.1319,-98.1200,29.3440,-98.1324,29.4627,-97.9272,29.3691,-97.7097
29.2247,-98.3370,29.1319,-98.1200,29.0128,-98.3244,29.1057,-98.5412,29.3176,-98.5542,29.4368,-98.3498,29.3440,-98.1324
29.1977,-98.7581,29.1057,-98.5412,28.9861,-98.7448,29.0782,-98.9615,29.2899,-98.9752,29.4097,-98.7715,29.3176,-98.5542
29.1940,-102.7337,29.1092,-102.5189,28.9851,-102.7147,29.0699,-102.9292,29.2788,-102.9486,29.4032,-102.7529,29.3184,-102.5377
29.1695,-99.1782,29.0782,-98.9615,28.9581,-99.1643,29.0494,-99.3808,29.2609,-99.3951,29.3812,-99.1923,29.2899,-98.9752
29.1539,-103.1436,29.0699,-102.9292,28.9453,-103.1240,29.0294,-103.3382,29.2380,-103.3582,29.3628,-103.1634,29.2788,-102.9486
29.1400,-99.5973,29.0494,-99.3808,28.9288,-99.5828,29.0194,-99.7991,29.2307,-99.8140,29.3515,-99.6120,29.2609,-99.3951
29.1127,-103.5522,29.0294,-103.3382,28.9044,-103.5321,28.9877,-103.7458,29.1960,-103.7663,29.3213,-103.5726,29.2380,-103.3582
29.1093,-100.0154,29.0194,-99.7991,28.8983,-100.0003,28.9882,-100.2164,29.1992,-100.2319,29.3206,-100.0307,29.2307,-99.8140
29.0773,-100.4324,28.9882,-100.2164,28.8666,-100.4167,28.9558,-100.6326,29.1665,-100.6487,29.2884,-100.4483,29.1992,-100.2319
29.0653,-95.1412,28.9667,-94.9243,28.8519,-95.1333,28.9505,-95.3501,29.1640,-95.3583,29.2791,-95.1491,29.1804,-94.9319
29.0484,-95.5670,28.9505,-95.3501,28.8351,-95.5585,28.9330,-95.7753,29.1464,-95.7842,29.2620,-95.5756,29.1640,-95.3583
29.0442,-100.8483,28.9558,-100.6326,28.8337,-100.8320,28.9221,-101.0476,29.1326,-101.0643,29.2550,-100.8648,29.1665,-100.6487
29.0301,-95.9922,28.9330,-95.7753,28.8170,-95.9831,28.9141,-96.1999,29.1274,-96.2094,29.2436,-96.0015,29.1464,-95.7842
29.0106,-96.4168,28.9141,-96.1999,28.7976,-96.4070,28.8940,-96.6238,29.1071,-96.6340,29.2239,-96.4267,29.1274,-96.2094
28.9897,-96.8407,28.8940,-96.6238,28.7768,-96.8303,28.8725,-97.0470,29.0854,-97.0578,29.2028,-96.8512,29.1071,-96.6340
28.9675,-97.2638,28.8725,-97.0470,28.7548,-97.2527,28.8498,-97.4694,29.0625,-97.4808,29.1805,-97.2749,29.0854,-97.0578
28.9440,-97.6861,28.8498,-97.4694,28.7315,-97.6744,28.8258,-97.8910,29.0383,-97.9030,29.1568,-97.6979,29.0625,-97.4808
28.9193,-98.1076,28.8258,-97.8910,28.7070,-98.0953,28.8005,-98.3117,29.0128,-98.3244,29.1319,-98.1200,29.0383,-97.9030
28.8932,-98.5282,28.8005,-98.3117,28.6811,-98.5153,28.7739,-98.7315,28.9861,-98.7448,29.1057,-98.5412,29.0128,-98.3244
28.8660,-98.9478,28.7739,-98.7315,28.6541,-98.9343,28.7461,-99.1504,28.9581,-99.1643,29.0782,-98.9615,28.9861,-98.7448
28.8374,-99.3665,28.7461,-99.1504,28.6258,-99.3524,28.7171,-99.5683,28.9288,-99.5828,29.0494,-99.3808,28.9581,-99.1643
28.8077,-99.7842,28.7171,-99.5683,28.5962,-99.7695,28.6868,-99.9852,28.8983,-100.0003,29.0194,-99.7991,28.9288,-99.5828
28.7767,-100.2009,28.6868,-99.9852,28.5655,-100.1855,28.6554,-100.4010,28.8666,-100.4167,28.9882,-100.2164,28.8983,-100.0003
28.7445,-100.6164,28.6554,-100.4010,28.5335,-100.6005,28.6227,-100.8157,28.8337,-100.8320,28.9558,-100.6326,28.8666,-100.4167
28.7365,-95.3419,28.6380,-95.1255,28.5228,-95.3337,28.6213,-95.5500,28.8351,-95.5585,28.9505,-95.3501,28.8519,-95.1333
28.7191,-95.7664,28.6213,-95.5500,28.5056,-95.7577,28.6033,-95.9740,28.8170,-95.9831,28.9330,-95.7753,28.8351,-95.5585
28.7004,-96.1904,28.6033,-95.9740,28.4870,-96.1810,28.5841,-96.3973,28.7976,-96.4070,28.9141,-96.1999,28.8170,-95.9831
28.6804,-96.6136,28.5841,-96.3973,28.4671,-96.6036,28.5635,-96.8199,28.7768,-96.8303,28.8940,-96.6238,28.7976,-96.4070
28.6591,-97.0362,28.5635,-96.8199,28.4460,-97.0255,28.5417,-97.2417,28.7548,-97.2527,28.8725,-97.0470,28.7768,-96.8303
28.6366,-97.4580,28.5417,-97.2417,28.4236,-97.4467,28.5185,-97.6628,28.7315,-97.6744,28.8498,-97.4694,28.7548,-97.2527
28.6127,-97.8789,28.5185,-97.6628,28.4000,-97.8670,28.4942,-98.0830,28.7070,-98.0953,28.8258,-97.8910,28.7315,-97.6744
28.5876,-98.2990,28.4942,-98.0830,28.3751,-98.2865,28.4686,-98.5023,28.6811,-98.5153,28.8005,-98.3117,28.7070,-98.0953
28.5613,-98.7182,28.4686,-98.5023,28.3490,-98.7051,28.4417,-98.9208,28.6541,-98.9343,28.7739,-98.7315,28.6811,-98.5153
28.5337,-99.1365,28.4417,-98.9208,28.3216,-99.1227,28.4136,-99.3383,28.6258,-99.3524,28.7461,-99.1504,28.6541,-98.9343
28.5049,-99.5538,28.4136,-99.3383,28.2930,-99.5394,28.3843,-99.7547,28.5962,-99.7695,28.7171,-99.5683,28.6258,-99.3524
28.4749,-99.9701,28.3843,-99.7547,28.2632,-99.9551,28.3538,-100.1702,28.5655,-100.1855,28.6868,-99.9852,28.5962,-99.7695
28.4436,-100.3853,28.3538,-100.1702,28.2322,-100.3697,28.3221,-100.5845,28.5335,-100.6005,28.6554,-100.4010,28.5655,-100.1855
28.3701,-96.3875,28.2731,-96.1716,28.1564,-96.3778,28.2534,-96.5935,28.4671,-96.6036,28.5841,-96.3973,28.4870,-96.1810
28.3497,-96.8094,28.2534,-96.5935,28.1362,-96.7991,28.2325,-97.0148,28.4460,-97.0255,28.5635,-96.8199,28.4671,-96.6036
28.3280,-97.2306,28.2325,-97.0148,28.1147,-97.2197,28.2102,-97.4353,28.4236,-97.4467,28.5417,-97.2417,28.4460,-97.0255
28.3051,-97.6511,28.2102,-97.4353,28.0919,-97.6395,28.1868,-97.8551,28.4000,-97.8670,28.5185,-97.6628,28.4236,-97.4467
28.2809,-98.0707,28.1868,-97.8551,28.0679,-98.0585,28.1621,-98.2739,28.3751,-98.2865,28.4942,-98.0830,28.4000,-97.8670
28.2555,-98.4894,28.1621,-98.2739,28.0427,-98.4766,28.1361,-98.6919,28.3490,-98.7051,28.4686,-98.5023,28.3751,-98.2865
28.2288,-98.9072,28.1361,-98.6919,28.0163,-98.8938,28.1090,-99.1090,28.3216,-99.1227,28.4417,-98.9208,28.3490,-98.7051
28.2010,-99.3241,28.1090,-99.1090,27.9886,-99.3101,28.0806,-99.5250,28.2930,-99.5394,28.4136,-99.3383,28.3216,-99.1227
28.1719,-99.7400,28.0806,-99.5250,27.9598,-99.7254,28.0511,-99.9401,28.2632,-99.9551,28.3843,-99.7547,28.2930,-99.5394
28.1416,-100.1548,28.0511,-99.9401,27.9298,-100.1396,28.0203,-100.3541,28.2322,-100.3697,28.3538,-100.1702,28.2632,-99.9551
28.0392,-96.5835,27.9423,-96.3681,27.8253,-96.5735,27.9222,-96.7888,28.1362,-96.7991,28.2534,-96.5935,28.1564,-96.3778
28.0184,-97.0041,27.9222,-96.7888,27.8047,-96.9936,27.9009,-97.2087,28.1147,-97.2197,28.2325,-97.0148,28.1362,-96.7991
27.9964,-97.4240,27.9009,-97.2087,27.7828,-97.4128,27.8783,-97.6279,28.0919,-97.6395,28.2102,-97.4353,28.1147,-97.2197
27.9731,-97.8431,27.8783,-97.6279,27.7597,-97.8313,27.8545,-98.0463,28.0679,-98.0585,28.1868,-97.8551,28.0919,-97.6395
27.9486,-98.2614,27.8545,-98.0463,27.7354,-98.2489,27.8295,-98.4638,28.0427,-98.4766,28.1621,-98.2739,28.0679,-98.0585
27.9229,-98.6787,27.8295,-98.4638,27.7099,-98.6657,27.8033,-98.8804,28.0163,-98.8938,28.1361,-98.6919,28.0427,-98.4766
27.8959,-99.0952,27.8033,-98.8804,27.6832,-99.0815,27.7759,-99.2961,27.9886,-99.3101,28.1090,-99.1090,28.0163,-98.8938
27.8678,-99.5106,27.7759,-99.2961,27.6553,-99.4964,27.7472,-99.7107,27.9598,-99.7254,28.0806,-99.5250,27.9886,-99.3101
27.8385,-99.9251,27.7472,-99.7107,27.6262,-99.9103,27.7175,-100.1244,27.9298,-100.1396,28.0511,-99.9401,27.9598,-99.7254
27.6866,-97.1978,27.5905,-96.9830,27.4727,-97.1870,27.5688,-97.4016,27.7828,-97.4128,27.9009,-97.2087,27.8047,-96.9936
27.6642,-97.6163,27.5688,-97.4016,27.4505,-97.6049,27.5459,-97.8195,27.7597,-97.8313,27.8783,-97.6279,27.7828,-97.4128
27.6406,-98.0341,27.5459,-97.8195,27.4271,-98.0220,27.5218,-98.2365,27.7354,-98.2489,27.8545,-98.0463,27.7597,-97.8313
27.6158,-98.4510,27.5218,-98.2365,27.4025,-98.4383,27.4965,-98.6526,27.7099,-98.6657,27.8295,-98.4638,27.7354,-98.2489
27.5898,-98.8670,27.4965,-98.6526,27.3767,-98.8537,27.4700,-99.0679,27.6832,-99.0815,27.8033,-98.8804,27.7099,-98.6657
27.5626,-99.2820,27.4700,-99.0679,27.3497,-99.2682,27.4423,-99.4821,27.6553,-99.4964,27.7759,-99.2961,27.6832,-99.0815
27.5342,-99.6961,27.4423,-99.4821,27.3215,-99.6816,27.4135,-99.8954,27.6262,-99.9103,27.7472,-99.7107,27.6553,-99.4964
27.3544,-97.3904,27.2583,-97.1761,27.1402,-97.3793,27.2363,-97.5934,27.4505,-97.6049,27.5688,-97.4016,27.4727,-97.1870
27.3317,-97.8076,27.2363,-97.5934,27.1177,-97.7959,27.2131,-98.0100,27.4271,-98.0220,27.5459,-97.8195,27.4505,-97.6049
27.3077,-98.2240,27.2131,-98.0100,27.0940,-98.2117,27.1887,-98.4256,27.4025,-98.4383,27.5218,-98.2365,27.4271,-98.0220
27.2826,-98.6396,27.1887,-98.4256,27.0691,-98.6266,27.1631,-98.8404,27.3767,-98.8537,27.4965,-98.6526,27.4025,-98.4383
27.2564,-99.0542,27.1631,-98.8404,27.0430,-99.0407,27.1363,-99.2543,27.3497,-99.2682,27.4700,-99.0679,27.3767,-98.8537
27.2289,-99.4678,27.1363,-99.2543,27.0158,-99.4537,27.1084,-99.6671,27.3215,-99.6816,27.4423,-99.4821,27.3497,-99.2682
27.0216,-97.5819,26.9257,-97.3682,26.8073,-97.5706,26.9033,-97.7842,27.1177,-97.7959,27.2363,-97.5934,27.1402,-97.3793
26.9986,-97.9979,26.9033,-97.7842,26.7845,-97.9859,26.8798,-98.1994,27.0940,-98.2117,27.2131,-98.0100,27.1177,-97.7959
